,year,chamber,district_number,winner,DEM,REP,LIB,CST,GRE,UNA,REP_wasted,DEM_wasted,wasted,dem_percent
433,2006-01-01,house,94,REP,6025.0,7550.0,0.0,0.0,0.0,0.0,1524.0,6025.0,7549.0,0.4438305709023941
434,2006-01-01,house,95,REP,0.0,11269.0,0.0,0.0,0.0,0.0,11268.0,0.0,11268.0,0.0
435,2006-01-01,house,96,REP,0.0,10575.0,0.0,0.0,0.0,0.0,10574.0,0.0,10574.0,0.0
436,2006-01-01,house,97,REP,0.0,12080.0,0.0,0.0,0.0,0.0,12079.0,0.0,12079.0,0.0
437,2006-01-01,house,98,REP,0.0,14479.0,0.0,0.0,0.0,0.0,14478.0,0.0,14478.0,0.0
438,2006-01-01,house,99,DEM,9463.0,0.0,0.0,0.0,0.0,0.0,0.0,9462.0,9462.0,1.0
439,2006-01-01,house,100,DEM,5340.0,5310.0,0.0,0.0,0.0,0.0,5310.0,29.0,5339.0,0.5014084507042254
440,2006-01-01,house,101,DEM,8535.0,0.0,0.0,0.0,0.0,0.0,0.0,8534.0,8534.0,1.0
441,2006-01-01,house,102,DEM,7994.0,0.0,0.0,0.0,0.0,0.0,0.0,7993.0,7993.0,1.0
442,2006-01-01,house,103,REP,6738.0,9267.0,0.0,0.0,0.0,0.0,2528.0,6738.0,9266.0,0.42099343955014057
443,2006-01-01,house,104,REP,7215.0,14668.0,0.0,0.0,0.0,0.0,7452.0,7215.0,14667.0,0.32970799250559796
444,2006-01-01,house,105,REP,0.0,15343.0,0.0,0.0,0.0,0.0,15342.0,0.0,15342.0,0.0
445,2006-01-01,house,106,DEM,8571.0,0.0,0.0,0.0,0.0,0.0,0.0,8570.0,8570.0,1.0
446,2006-01-01,house,107,DEM,7826.0,0.0,0.0,0.0,0.0,0.0,0.0,7825.0,7825.0,1.0
447,2006-01-01,house,108,REP,6009.0,8653.0,0.0,0.0,0.0,0.0,2643.0,6009.0,8652.0,0.40983494748329014
448,2006-01-01,house,109,REP,0.0,9047.0,0.0,0.0,0.0,0.0,9046.0,0.0,9046.0,0.0
449,2006-01-01,house,110,REP,5404.0,8888.0,0.0,0.0,0.0,0.0,3483.0,5404.0,8887.0,0.3781136300027988
450,2006-01-01,house,111,REP,6367.0,9841.0,0.0,0.0,0.0,0.0,3473.0,6367.0,9840.0,0.3928307008884501
451,2006-01-01,house,112,DEM,14169.0,5894.0,0.0,0.0,0.0,0.0,5894.0,8274.0,14168.0,0.7062253900214325
452,2006-01-01,house,113,REP,0.0,19026.0,0.0,0.0,0.0,0.0,19025.0,0.0,19025.0,0.0
453,2006-01-01,house,114,DEM,16073.0,8933.0,0.0,0.0,0.0,0.0,8933.0,7139.0,16072.0,0.6427657362233065
454,2006-01-01,house,115,DEM,18584.0,8892.0,0.0,0.0,0.0,0.0,8892.0,9691.0,18583.0,0.6763721065657301
455,2006-01-01,house,116,REP,12420.0,12840.0,0.0,0.0,0.0,0.0,419.0,12420.0,12839.0,0.4916864608076009
456,2006-01-01,house,117,REP,8088.0,16783.0,0.0,0.0,0.0,0.0,8694.0,8088.0,16782.0,0.32519802179244905
457,2006-01-01,house,118,DEM,16712.0,7445.0,0.0,0.0,0.0,0.0,7445.0,9266.0,16711.0,0.6918077575857929
458,2006-01-01,house,119,DEM,13158.0,9292.0,0.0,0.0,0.0,0.0,9292.0,3865.0,13157.0,0.5861024498886415
459,2006-01-01,house,120,REP,0.0,19066.0,0.0,0.0,0.0,0.0,19065.0,0.0,19065.0,0.0
460,2006-01-01,senate,1,DEM,30398.0,13758.0,0.0,0.0,0.0,0.0,13758.0,16639.0,30397.0,0.6884228643898904
461,2006-01-01,senate,2,REP,21052.0,28340.0,0.0,0.0,0.0,0.0,7287.0,21052.0,28339.0,0.42622287010042115
462,2006-01-01,senate,3,DEM,19633.0,0.0,0.0,0.0,0.0,0.0,0.0,19632.0,19632.0,1.0
463,2006-01-01,senate,4,DEM,19091.0,8312.0,0.0,0.0,0.0,0.0,8312.0,10778.0,19090.0,0.6966755464730139
464,2006-01-01,senate,5,DEM,17865.0,12711.0,0.0,0.0,0.0,0.0,12711.0,5153.0,17864.0,0.5842817896389325
465,2006-01-01,senate,6,REP,7582.0,13917.0,0.0,0.0,0.0,0.0,6334.0,7582.0,13916.0,0.35266756593329923
466,2006-01-01,senate,7,DEM,22225.0,14423.0,0.0,0.0,0.0,0.0,14423.0,7801.0,22224.0,0.6064450993232918
467,2006-01-01,senate,8,DEM,26407.0,23802.0,0.0,0.0,0.0,0.0,23802.0,2604.0,26406.0,0.5259415642613874
468,2006-01-01,senate,9,DEM,27804.0,16333.0,0.0,0.0,0.0,0.0,16333.0,11470.0,27803.0,0.6299476629585156
469,2006-01-01,senate,10,DEM,20673.0,11395.0,0.0,0.0,0.0,0.0,11395.0,9277.0,20672.0,0.6446613446426344
470,2006-01-01,senate,11,DEM,18900.0,11768.0,0.0,0.0,0.0,0.0,11768.0,7131.0,18899.0,0.6162775531498631
471,2006-01-01,senate,12,REP,12931.0,23872.0,0.0,0.0,0.0,0.0,10940.0,12931.0,23871.0,0.3513572263130723
472,2006-01-01,senate,13,DEM,15992.0,0.0,0.0,0.0,0.0,0.0,0.0,15991.0,15991.0,1.0
473,2006-01-01,senate,14,DEM,26404.0,13644.0,0.0,0.0,0.0,0.0,13644.0,12759.0,26403.0,0.6593088294047144
474,2006-01-01,senate,15,REP,25854.0,31478.0,0.0,0.0,0.0,0.0,5623.0,25854.0,31477.0,0.45095234772901693
475,2006-01-01,senate,16,DEM,30330.0,0.0,0.0,0.0,0.0,0.0,0.0,30329.0,30329.0,1.0
476,2006-01-01,senate,17,REP,0.0,40430.0,0.0,0.0,0.0,0.0,40429.0,0.0,40429.0,0.0
477,2006-01-01,senate,18,DEM,36763.0,0.0,0.0,0.0,0.0,0.0,0.0,36762.0,36762.0,1.0
478,2006-01-01,senate,19,DEM,22731.0,0.0,0.0,0.0,0.0,0.0,0.0,22730.0,22730.0,1.0
479,2006-01-01,senate,20,DEM,26760.0,0.0,0.0,0.0,0.0,0.0,0.0,26759.0,26759.0,1.0
480,2006-01-01,senate,21,DEM,13412.0,8344.0,0.0,0.0,0.0,0.0,8344.0,5067.0,13411.0,0.6164736164736164
481,2006-01-01,senate,22,REP,14644.0,24490.0,0.0,0.0,0.0,0.0,9845.0,14644.0,24489.0,0.3742014616446057
482,2006-01-01,senate,23,DEM,31947.0,11400.0,0.0,0.0,0.0,0.0,11400.0,20546.0,31946.0,0.7370060211779362
483,2006-01-01,senate,24,DEM,16973.0,16513.0,0.0,0.0,0.0,0.0,16513.0,459.0,16972.0,0.506868542077286
484,2006-01-01,senate,25,DEM,23436.0,13640.0,0.0,0.0,0.0,0.0,13640.0,9795.0,23435.0,0.6321070234113713
485,2006-01-01,senate,26,REP,16064.0,26640.0,0.0,0.0,0.0,0.0,10575.0,16064.0,26639.0,0.3761708505058074
486,2006-01-01,senate,27,DEM,30180.0,0.0,0.0,0.0,0.0,0.0,0.0,30179.0,30179.0,1.0
487,2006-01-01,senate,28,DEM,20955.0,0.0,0.0,0.0,0.0,0.0,0.0,20954.0,20954.0,1.0
488,2006-01-01,senate,29,REP,0.0,24005.0,0.0,0.0,0.0,0.0,24004.0,0.0,24004.0,0.0
489,2006-01-01,senate,30,REP,0.0,25698.0,0.0,0.0,0.0,0.0,25697.0,0.0,25697.0,0.0
490,2006-01-01,senate,31,REP,0.0,32077.0,0.0,0.0,0.0,0.0,32076.0,0.0,32076.0,0.0
491,2006-01-01,senate,32,DEM,19663.0,0.0,0.0,0.0,0.0,0.0,0.0,19662.0,19662.0,1.0
492,2006-01-01,senate,33,REP,0.0,25469.0,0.0,0.0,0.0,0.0,25468.0,0.0,25468.0,0.0
493,2006-01-01,senate,34,REP,14048.0,21608.0,0.0,0.0,0.0,0.0,7559.0,14048.0,21607.0,0.39398698676239624
494,2006-01-01,senate,35,REP,0.0,29301.0,0.0,0.0,0.0,0.0,29300.0,0.0,29300.0,0.0
495,2006-01-01,senate,36,REP,12978.0,22269.0,0.0,0.0,0.0,0.0,9290.0,12978.0,22268.0,0.3682015490680058
496,2006-01-01,senate,37,DEM,20018.0,0.0,0.0,0.0,0.0,0.0,0.0,20017.0,20017.0,1.0
497,2006-01-01,senate,38,DEM,20372.0,0.0,0.0,0.0,0.0,0.0,0.0,20371.0,20371.0,1.0
498,2006-01-01,senate,39,REP,0.0,35503.0,0.0,0.0,0.0,0.0,35502.0,0.0,35502.0,0.0
499,2006-01-01,senate,40,DEM,21247.0,13314.0,0.0,0.0,0.0,0.0,13314.0,7932.0,21246.0,0.6147680912010648
500,2006-01-01,senate,41,REP,0.0,30320.0,0.0,0.0,0.0,0.0,30319.0,0.0,30319.0,0.0
501,2006-01-01,senate,42,REP,17906.0,22671.0,0.0,0.0,0.0,0.0,4764.0,17906.0,22670.0,0.4412844714986322
502,2006-01-01,senate,43,DEM,21419.0,0.0,0.0,0.0,0.0,0.0,0.0,21418.0,21418.0,1.0
503,2006-01-01,senate,44,REP,0.0,26683.0,0.0,0.0,0.0,0.0,26682.0,0.0,26682.0,0.0
504,2006-01-01,senate,45,DEM,24269.0,23950.0,0.0,0.0,0.0,0.0,23950.0,318.0,24268.0,0.5033078247163981
505,2006-01-01,senate,46,DEM,22557.0,18890.0,0.0,0.0,0.0,0.0,18890.0,3666.0,22556.0,0.5442372186165464
506,2006-01-01,senate,47,DEM,27935.0,26530.0,0.0,0.0,0.0,0.0,26530.0,1404.0,27934.0,0.5128981914991279
507,2006-01-01,senate,48,REP,0.0,41210.0,0.0,0.0,0.0,0.0,41209.0,0.0,41209.0,0.0
508,2006-01-01,senate,49,DEM,36901.0,19318.0,0.0,0.0,0.0,0.0,19318.0,17582.0,36900.0,0.656379515822053
509,2006-01-01,senate,50,DEM,37130.0,24823.0,0.0,0.0,0.0,0.0,24823.0,12306.0,37129.0,0.5993252949816796
510,2008-01-01,house,1,DEM,25181.0,0.0,0.0,0.0,0.0,0.0,0.0,25180.0,25180.0,1.0
511,2008-01-01,house,10,DEM,15506.0,14565.0,0.0,0.0,0.0,0.0,14565.0,940.0,15505.0,0.5156463037477969
512,2008-01-01,house,100,DEM,19548.0,6843.0,0.0,0.0,0.0,0.0,6843.0,12704.0,19547.0,0.7407070592247357
513,2008-01-01,house,101,DEM,30195.0,7886.0,0.0,0.0,0.0,0.0,7886.0,22308.0,30194.0,0.7929151020193798
514,2008-01-01,house,102,DEM,21705.0,5183.0,0.0,0.0,0.0,0.0,5183.0,16521.0,21704.0,0.807237429336507
515,2008-01-01,house,103,REP,0.0,20798.0,0.0,0.0,0.0,0.0,20797.0,0.0,20797.0,0.0
516,2008-01-01,house,104,REP,0.0,29349.0,0.0,0.0,0.0,0.0,29348.0,0.0,29348.0,0.0
517,2008-01-01,house,105,REP,0.0,35879.0,0.0,0.0,0.0,0.0,35878.0,0.0,35878.0,0.0
518,2008-01-01,house,106,DEM,23422.0,0.0,0.0,0.0,0.0,0.0,0.0,23421.0,23421.0,1.0
519,2008-01-01,house,107,DEM,27502.0,9043.0,0.0,0.0,0.0,0.0,9043.0,18458.0,27501.0,0.7525516486523465
520,2008-01-01,house,108,REP,12848.0,18931.0,1045.0,0.0,0.0,0.0,6082.0,12848.0,18930.0,0.4042921426098996
521,2008-01-01,house,109,REP,12973.0,16079.0,0.0,0.0,0.0,0.0,3105.0,12973.0,16078.0,0.4465441277708936
522,2008-01-01,house,11,REP,13412.0,18487.0,0.0,0.0,0.0,0.0,5074.0,13412.0,18486.0,0.4204520517884573
523,2008-01-01,house,110,REP,14173.0,14683.0,0.0,0.0,0.0,0.0,509.0,14173.0,14682.0,0.4911630163570834
524,2008-01-01,house,111,REP,0.0,20077.0,0.0,0.0,0.0,0.0,20076.0,0.0,20076.0,0.0
525,2008-01-01,house,112,DEM,23362.0,0.0,0.0,0.0,0.0,0.0,0.0,23361.0,23361.0,1.0
526,2008-01-01,house,113,REP,18579.0,19122.0,0.0,0.0,0.0,0.0,542.0,18579.0,19121.0,0.4927985995066444
527,2008-01-01,house,114,DEM,28286.0,0.0,0.0,0.0,0.0,0.0,0.0,28285.0,28285.0,1.0
528,2008-01-01,house,115,DEM,27795.0,13429.0,0.0,0.0,0.0,0.0,13429.0,14365.0,27794.0,0.6742431593246653
529,2008-01-01,house,116,DEM,20019.0,18704.0,0.0,0.0,0.0,0.0,18704.0,1314.0,20018.0,0.5169795728636728
530,2008-01-01,house,117,REP,15300.0,23277.0,0.0,0.0,0.0,0.0,7976.0,15300.0,23276.0,0.39660937864530676
531,2008-01-01,house,118,DEM,23920.0,0.0,0.0,0.0,0.0,0.0,0.0,23919.0,23919.0,1.0
532,2008-01-01,house,119,DEM,19411.0,12104.0,0.0,0.0,0.0,0.0,12104.0,7306.0,19410.0,0.6159289227352055
533,2008-01-01,house,12,DEM,17659.0,7882.0,0.0,0.0,0.0,0.0,7882.0,9776.0,17658.0,0.6913981441603696
534,2008-01-01,house,120,REP,0.0,25201.0,0.0,0.0,0.0,0.0,25200.0,0.0,25200.0,0.0
535,2008-01-01,house,13,REP,16714.0,22022.0,0.0,0.0,0.0,0.0,5307.0,16714.0,22021.0,0.43148492358529533
536,2008-01-01,house,14,REP,0.0,16926.0,0.0,0.0,0.0,0.0,16925.0,0.0,16925.0,0.0
537,2008-01-01,house,15,REP,0.0,11015.0,0.0,0.0,0.0,0.0,11014.0,0.0,11014.0,0.0
538,2008-01-01,house,16,REP,0.0,33154.0,0.0,0.0,0.0,0.0,33153.0,0.0,33153.0,0.0
539,2008-01-01,house,17,REP,17186.0,28009.0,0.0,0.0,0.0,0.0,10822.0,17186.0,28008.0,0.38026330346277243
540,2008-01-01,house,18,DEM,20243.0,9888.0,0.0,0.0,0.0,0.0,9888.0,10354.0,20242.0,0.6718329959178255
541,2008-01-01,house,19,REP,0.0,31354.0,0.0,0.0,0.0,0.0,31353.0,0.0,31353.0,0.0
542,2008-01-01,house,2,DEM,20705.0,11152.0,852.0,0.0,0.0,0.0,11152.0,9552.0,20704.0,0.6499356499356499
543,2008-01-01,house,20,DEM,22687.0,0.0,0.0,0.0,0.0,0.0,0.0,22686.0,22686.0,1.0
544,2008-01-01,house,21,DEM,21964.0,0.0,0.0,0.0,0.0,0.0,0.0,21963.0,21963.0,1.0
545,2008-01-01,house,22,DEM,25417.0,0.0,0.0,0.0,0.0,0.0,0.0,25416.0,25416.0,1.0
546,2008-01-01,house,23,DEM,20211.0,12275.0,0.0,0.0,0.0,0.0,12275.0,7935.0,20210.0,0.6221449239672474
547,2008-01-01,house,24,DEM,23108.0,0.0,0.0,0.0,0.0,0.0,0.0,23107.0,23107.0,1.0
548,2008-01-01,house,25,DEM,19581.0,16067.0,0.0,0.0,0.0,0.0,16067.0,3513.0,19580.0,0.5492874775583483
549,2008-01-01,house,26,REP,17964.0,21709.0,0.0,0.0,0.0,0.0,3744.0,17964.0,21708.0,0.4528016535175056
550,2008-01-01,house,27,DEM,27387.0,0.0,0.0,0.0,0.0,0.0,0.0,27386.0,27386.0,1.0
551,2008-01-01,house,28,REP,0.0,27954.0,0.0,0.0,0.0,0.0,27953.0,0.0,27953.0,0.0
552,2008-01-01,house,29,DEM,31524.0,0.0,3219.0,0.0,0.0,0.0,0.0,31523.0,31523.0,1.0
553,2008-01-01,house,3,DEM,16943.0,16173.0,825.0,0.0,0.0,0.0,16173.0,769.0,16942.0,0.5116258002174175
554,2008-01-01,house,30,DEM,25265.0,0.0,4189.0,0.0,0.0,0.0,0.0,25264.0,25264.0,1.0
555,2008-01-01,house,31,DEM,34609.0,0.0,0.0,0.0,0.0,0.0,0.0,34608.0,34608.0,1.0
556,2008-01-01,house,32,DEM,23934.0,0.0,3322.0,0.0,0.0,0.0,0.0,23933.0,23933.0,1.0
557,2008-01-01,house,33,DEM,32466.0,7199.0,0.0,0.0,0.0,0.0,7199.0,25266.0,32465.0,0.8185049792008068
558,2008-01-01,house,34,DEM,24065.0,16102.0,0.0,0.0,0.0,0.0,16102.0,7962.0,24064.0,0.5991236587248239
559,2008-01-01,house,35,DEM,23633.0,12667.0,0.0,0.0,0.0,0.0,12667.0,10965.0,23632.0,0.6510468319559228
560,2008-01-01,house,36,REP,20872.0,21862.0,0.0,0.0,0.0,0.0,989.0,20872.0,21861.0,0.48841671736790376
561,2008-01-01,house,37,REP,27503.0,32172.0,0.0,0.0,0.0,0.0,4668.0,27503.0,32171.0,0.4608797653958944
562,2008-01-01,house,38,DEM,26754.0,0.0,4764.0,0.0,0.0,0.0,0.0,26753.0,26753.0,1.0
563,2008-01-01,house,39,DEM,29290.0,16306.0,0.0,0.0,0.0,0.0,16306.0,12983.0,29289.0,0.6423809106061935
564,2008-01-01,house,4,DEM,19024.0,0.0,0.0,0.0,0.0,0.0,0.0,19023.0,19023.0,1.0
565,2008-01-01,house,40,REP,27336.0,35764.0,0.0,0.0,0.0,0.0,8427.0,27336.0,35763.0,0.4332171156893819
566,2008-01-01,house,41,DEM,30929.0,26595.0,0.0,0.0,0.0,0.0,26595.0,4333.0,30928.0,0.5376712328767124
567,2008-01-01,house,42,DEM,19137.0,0.0,0.0,0.0,0.0,0.0,0.0,19136.0,19136.0,1.0
568,2008-01-01,house,43,DEM,16807.0,0.0,0.0,0.0,0.0,0.0,0.0,16806.0,16806.0,1.0
569,2008-01-01,house,44,DEM,17260.0,10763.0,0.0,0.0,0.0,0.0,10763.0,6496.0,17259.0,0.6159226349784106
570,2008-01-01,house,45,DEM,24225.0,0.0,0.0,0.0,0.0,0.0,0.0,24224.0,24224.0,1.0
571,2008-01-01,house,46,DEM,18275.0,0.0,0.0,0.0,0.0,0.0,0.0,18274.0,18274.0,1.0
572,2008-01-01,house,47,DEM,17238.0,0.0,0.0,0.0,0.0,0.0,0.0,17237.0,17237.0,1.0
573,2008-01-01,house,48,DEM,20362.0,0.0,0.0,0.0,0.0,0.0,0.0,20361.0,20361.0,1.0
574,2008-01-01,house,49,DEM,19598.0,13852.0,0.0,0.0,0.0,0.0,13852.0,5745.0,19597.0,0.5858893871449925
575,2008-01-01,house,5,DEM,23381.0,0.0,0.0,0.0,0.0,0.0,0.0,23380.0,23380.0,1.0
576,2008-01-01,house,50,DEM,25682.0,0.0,0.0,0.0,0.0,0.0,0.0,25681.0,25681.0,1.0
577,2008-01-01,house,51,DEM,19231.0,13264.0,0.0,0.0,0.0,0.0,13264.0,5966.0,19230.0,0.5918141252500385
578,2008-01-01,house,52,REP,14355.0,27727.0,0.0,0.0,0.0,0.0,13371.0,14355.0,27726.0,0.3411197186445511
579,2008-01-01,house,53,REP,14431.0,16135.0,0.0,0.0,0.0,0.0,1703.0,14431.0,16134.0,0.4721258915134463
580,2008-01-01,house,54,DEM,31212.0,0.0,0.0,0.0,0.0,0.0,0.0,31211.0,31211.0,1.0
581,2008-01-01,house,55,DEM,27774.0,0.0,0.0,0.0,0.0,0.0,0.0,27773.0,27773.0,1.0
582,2008-01-01,house,56,DEM,30835.0,0.0,0.0,0.0,0.0,0.0,0.0,30834.0,30834.0,1.0
583,2008-01-01,house,57,DEM,25769.0,0.0,0.0,0.0,0.0,0.0,0.0,25768.0,25768.0,1.0
584,2008-01-01,house,58,DEM,29113.0,11690.0,0.0,0.0,0.0,0.0,11690.0,17422.0,29112.0,0.7135014582261108
585,2008-01-01,house,59,DEM,25193.0,14066.0,0.0,0.0,0.0,0.0,14066.0,11126.0,25192.0,0.641712728291602
586,2008-01-01,house,6,DEM,25038.0,0.0,0.0,0.0,0.0,0.0,0.0,25037.0,25037.0,1.0
587,2008-01-01,house,60,DEM,23964.0,0.0,0.0,0.0,0.0,0.0,0.0,23963.0,23963.0,1.0
588,2008-01-01,house,61,REP,0.0,26777.0,0.0,0.0,0.0,0.0,26776.0,0.0,26776.0,0.0
589,2008-01-01,house,62,REP,0.0,33472.0,0.0,0.0,0.0,0.0,33471.0,0.0,33471.0,0.0
590,2008-01-01,house,63,DEM,16658.0,9909.0,0.0,0.0,0.0,0.0,9909.0,6748.0,16657.0,0.6270184815748862
591,2008-01-01,house,64,REP,13919.0,22122.0,0.0,0.0,0.0,0.0,8202.0,13919.0,22121.0,0.3861990510807136
592,2008-01-01,house,65,DEM,20495.0,0.0,0.0,0.0,0.0,0.0,0.0,20494.0,20494.0,1.0
593,2008-01-01,house,66,DEM,22173.0,0.0,0.0,0.0,0.0,0.0,0.0,22172.0,22172.0,1.0
594,2008-01-01,house,67,REP,0.0,26174.0,0.0,0.0,0.0,0.0,26173.0,0.0,26173.0,0.0
595,2008-01-01,house,68,REP,20767.0,38071.0,0.0,0.0,0.0,0.0,17303.0,20767.0,38070.0,0.35295217376525373
596,2008-01-01,house,69,DEM,18489.0,9648.0,0.0,0.0,0.0,0.0,9648.0,8840.0,18488.0,0.6571063013114404
597,2008-01-01,house,7,DEM,22928.0,0.0,0.0,0.0,0.0,0.0,0.0,22927.0,22927.0,1.0
598,2008-01-01,house,70,REP,9364.0,19318.0,0.0,0.0,0.0,0.0,9953.0,9364.0,19317.0,0.3264765358064291
599,2008-01-01,house,71,DEM,21583.0,0.0,2393.0,0.0,0.0,0.0,0.0,21582.0,21582.0,1.0
600,2008-01-01,house,72,DEM,22474.0,0.0,0.0,0.0,0.0,0.0,0.0,22473.0,22473.0,1.0
601,2008-01-01,house,73,REP,0.0,26636.0,5151.0,0.0,0.0,0.0,26635.0,0.0,26635.0,0.0
602,2008-01-01,house,74,REP,15086.0,21933.0,0.0,0.0,0.0,0.0,6846.0,15086.0,21932.0,0.40752046246522056
603,2008-01-01,house,75,REP,16758.0,22697.0,0.0,0.0,0.0,0.0,5938.0,16758.0,22696.0,0.42473704219997466
604,2008-01-01,house,76,REP,0.0,24059.0,0.0,0.0,0.0,0.0,24058.0,0.0,24058.0,0.0
605,2008-01-01,house,77,DEM,20050.0,9942.0,0.0,0.0,0.0,0.0,9942.0,10107.0,20049.0,0.6685116030941585
606,2008-01-01,house,78,REP,0.0,22438.0,0.0,0.0,0.0,0.0,22437.0,0.0,22437.0,0.0
607,2008-01-01,house,79,REP,0.0,25401.0,0.0,0.0,0.0,0.0,25400.0,0.0,25400.0,0.0
608,2008-01-01,house,8,DEM,25313.0,0.0,0.0,0.0,0.0,0.0,0.0,25312.0,25312.0,1.0
609,2008-01-01,house,80,REP,0.0,27537.0,0.0,0.0,0.0,0.0,27536.0,0.0,27536.0,0.0
610,2008-01-01,house,81,DEM,12975.0,11673.0,0.0,0.0,0.0,0.0,11673.0,1301.0,12974.0,0.5264118792599806
611,2008-01-01,house,82,REP,17645.0,21403.0,0.0,0.0,0.0,0.0,3757.0,17645.0,21402.0,0.45187973775865603
612,2008-01-01,house,83,REP,13425.0,22333.0,0.0,0.0,0.0,0.0,8907.0,13425.0,22332.0,0.3754404608758879
613,2008-01-01,house,84,REP,0.0,20412.0,0.0,0.0,0.0,0.0,20411.0,0.0,20411.0,0.0
614,2008-01-01,house,85,REP,11304.0,16432.0,0.0,0.0,0.0,0.0,5127.0,11304.0,16431.0,0.4075569656763773
615,2008-01-01,house,86,REP,13259.0,14140.0,0.0,0.0,0.0,0.0,880.0,13259.0,14139.0,0.4839227709040476
616,2008-01-01,house,87,REP,11487.0,15444.0,2342.0,0.0,0.0,0.0,3956.0,11487.0,15443.0,0.4265344769967695
617,2008-01-01,house,88,DEM,15729.0,15520.0,0.0,0.0,0.0,0.0,15520.0,208.0,15728.0,0.5033441070114244
618,2008-01-01,house,89,REP,0.0,25176.0,0.0,0.0,0.0,0.0,25175.0,0.0,25175.0,0.0
619,2008-01-01,house,9,DEM,24916.0,15094.0,0.0,0.0,0.0,0.0,15094.0,9821.0,24915.0,0.6227443139215196
620,2008-01-01,house,90,REP,12957.0,13263.0,0.0,0.0,0.0,0.0,305.0,12957.0,13262.0,0.49416475972540047
621,2008-01-01,house,91,REP,11251.0,21338.0,0.0,0.0,0.0,0.0,10086.0,11251.0,21337.0,0.3452391911381141
622,2008-01-01,house,92,REP,10626.0,18219.0,0.0,0.0,0.0,0.0,7592.0,10626.0,18218.0,0.3683827353094124
623,2008-01-01,house,93,DEM,20765.0,17822.0,1607.0,0.0,0.0,0.0,17822.0,2942.0,20764.0,0.538134604918755
624,2008-01-01,house,94,REP,11533.0,17578.0,0.0,0.0,0.0,0.0,6044.0,11533.0,17577.0,0.39617326783690016
625,2008-01-01,house,95,REP,0.0,27895.0,5304.0,0.0,0.0,0.0,27894.0,0.0,27894.0,0.0
626,2008-01-01,house,96,REP,0.0,20810.0,3727.0,0.0,0.0,0.0,20809.0,0.0,20809.0,0.0
627,2008-01-01,house,97,REP,0.0,25765.0,0.0,0.0,0.0,0.0,25764.0,0.0,25764.0,0.0
628,2008-01-01,house,98,REP,0.0,38875.0,0.0,0.0,0.0,0.0,38874.0,0.0,38874.0,0.0
629,2008-01-01,house,99,DEM,28106.0,14925.0,0.0,0.0,0.0,0.0,14925.0,13180.0,28105.0,0.6531570263298552
630,2008-01-01,senate,1,DEM,62661.0,0.0,0.0,0.0,0.0,0.0,0.0,62660.0,62660.0,1.0
631,2008-01-01,senate,10,DEM,51375.0,0.0,0.0,0.0,0.0,0.0,0.0,51374.0,51374.0,1.0
632,2008-01-01,senate,11,DEM,59461.0,0.0,0.0,0.0,0.0,0.0,0.0,59460.0,59460.0,1.0
633,2008-01-01,senate,12,REP,40971.0,44261.0,0.0,0.0,0.0,0.0,3289.0,40971.0,44260.0,0.48069973718791065
634,2008-01-01,senate,13,DEM,45776.0,0.0,0.0,0.0,0.0,0.0,0.0,45775.0,45775.0,1.0
635,2008-01-01,senate,14,DEM,67823.0,29835.0,0.0,0.0,0.0,0.0,29835.0,37987.0,67822.0,0.6944950746482623
636,2008-01-01,senate,15,REP,46175.0,56873.0,4602.0,0.0,0.0,0.0,10697.0,46175.0,56872.0,0.4480921512304945
637,2008-01-01,senate,16,DEM,58357.0,37586.0,0.0,0.0,0.0,0.0,37586.0,20770.0,58356.0,0.6082465630634856
638,2008-01-01,senate,17,REP,0.0,75311.0,17441.0,0.0,0.0,0.0,75310.0,0.0,75310.0,0.0
639,2008-01-01,senate,18,DEM,66916.0,30063.0,0.0,0.0,0.0,0.0,30063.0,36852.0,66915.0,0.6900050526402624
640,2008-01-01,senate,19,DEM,57027.0,0.0,0.0,0.0,0.0,0.0,0.0,57026.0,57026.0,1.0
641,2008-01-01,senate,2,REP,31849.0,51117.0,0.0,0.0,0.0,0.0,19267.0,31849.0,51116.0,0.38388014367331197
642,2008-01-01,senate,20,DEM,64178.0,19666.0,3377.0,0.0,0.0,0.0,19666.0,44511.0,64177.0,0.7654453508897476
643,2008-01-01,senate,21,DEM,48430.0,0.0,0.0,0.0,0.0,0.0,0.0,48429.0,48429.0,1.0
644,2008-01-01,senate,22,REP,33033.0,50111.0,0.0,0.0,0.0,0.0,17077.0,33033.0,50110.0,0.3972986625613394
645,2008-01-01,senate,23,DEM,62192.0,25527.0,0.0,0.0,0.0,0.0,25527.0,36664.0,62191.0,0.7089912105701159
646,2008-01-01,senate,24,DEM,38539.0,34854.0,0.0,0.0,0.0,0.0,34854.0,3684.0,38538.0,0.5251045740056953
647,2008-01-01,senate,25,DEM,42760.0,27519.0,0.0,0.0,0.0,0.0,27519.0,15240.0,42759.0,0.6084321063190996
648,2008-01-01,senate,26,REP,0.0,65392.0,0.0,0.0,0.0,0.0,65391.0,0.0,65391.0,0.0
649,2008-01-01,senate,27,DEM,59609.0,27100.0,0.0,0.0,0.0,0.0,27100.0,32508.0,59608.0,0.6874603559030781
650,2008-01-01,senate,28,DEM,61911.0,0.0,0.0,0.0,0.0,0.0,0.0,61910.0,61910.0,1.0
651,2008-01-01,senate,29,REP,21316.0,45614.0,0.0,0.0,0.0,0.0,24297.0,21316.0,45613.0,0.3184819961153444
